105	2	1-4a	0	1	1	1
106	1	1-4a	1	1	2	2
106	2	1-4a	1	1	1	2
107	1	1-4a	1	1	1	2
107	2	1-4a	1	1	1	1
108	1	1-4a	2	3	2	3
108	2	1-4a	2	3	3	3
109	1	1-4a	2	2	2	2
109	2	1-4a	2	2	2	2
110	1	1-4a	2	2	1	2
110	2	1-4a	1	1	1	1
111	1	1-4a	3	3	3	3
111	2	1-4a	1	1	3	3
112	1	1-4a	0	1	1	1
112	2	1-4a	0	1	2	2
113	1	1-4a	0	1	1	2
113	2	1-4a	0	1	1	1
114	1	1-4a	2	2	2	2
114	2	1-4a	2	2	2	3
115	1	1-4a	0	2	2	3
115	2	1-4a	0	2	2	3
116	1	1-4a	3	3	3	2
116	2	1-4a	3	3	3	2
117	1	1-4a	2	2	2	3
117	2	1-4a	3	3	3	3
118	1	1-4a	1	2	1	2
118	2	1-4a	1	1	2	2
119	1	1-4a	2	2	2	2
119	2	1-4a	2	3	2	3
120	1	1-4a	2	2	2	2
120	2	1-4a	1	1	1	1
121	1	1-4a	2	2	3	3
121	2	1-4a	2	2	2	3
122	1	1-4a	2	2	2	2
122	2	1-4a	2	2	2	2
123	1	1-4a	1	2	1	2
123	2	1-4a	0	1	2	2
124	1	1-4a	2	3	2	2
124	2	1-4a	2	2	3	2
125	1	1-4a	2	2	1	2
125	2	1-4a	2	2	2	2
126	1	1-4a	2	2	2	2
126	2	1-4a	2	2	2	3
127	1	1-4a	2	2	2	2
127	2	1-4a	2	2	2	2
128	1	1-4a	0	1	2	2
128	2	1-4a	0	1	1	2
129	1	1-4a	2	2	2	2
129	2	1-4a	2	2	2	2
130	1	1-4a	1	1	1	1
130	2	1-4a	1	1	2	1
131	1	1-4a	2	3	2	3
131	2	1-4a	2	2	2	1
132	1	1-4a	3	3	3	3
132	2	1-4a	3	3	3	3
133	1	1-4a	0	2	2	2
133	2	1-4a	1	1	1	2
134	1	1-4a	1	2	1	1
134	2	1-4a	1	1	1	1
135	1	1-4a	2	2	2	2
135	2	1-4a	3	3	2	2
136	1	1-4a	2	2	2	3
136	2	1-4a	2	2	2	3
137	1	1-4a	1	1	2	1
137	2	1-4a	2	2	2	3
138	1	1-4a	2	2	2	2
138	2	1-4a	2	2	2	3
139	1	1-4a	2	2	3	3
139	2	1-4a	2	2	2	2
140	1	1-4a	2	2	2	2
140	2	1-4a	1	2	2	2
141	1	1-4a	2	1	2	2
141	2	1-4a	2	1	2	1
142	1	1-4a	1	1	1	2
142	2	1-4a	0	1	2	3
143	1	1-4a	3	3	3	3
143	2	1-4a	3	3	3	3
144	1	1-4a	0	1	1	1
144	2	1-4a	0	1	1	2
145	1	1-4a	3	3	2	1
145	2	1-4a	2	2	2	2
146	1	1-4a	2	2	2	1
146	2	1-4a	1	1	1	1
147	1	1-4a	2	2	1	1
147	2	1-4a	2	3	2	3
148	1	1-4a	2	2	2	3
148	2	1-4a	2	2	2	2
149	1	1-4a	2	2	3	3
149	2	1-4a	3	3	3	3
150	1	1-4a	2	2	2	2
150	2	1-4a	1	1	1	1
151	1	1-4a	1	1	2	1
151	2	1-4a	2	2	2	1
152	1	1-4a	2	2	2	2
152	2	1-4a	2	2	2	2
153	1	1-4a	3	3	3	2
153	2	1-4a	2	3	2	2
154	1	1-4a	2	2	2	2
154	2	1-4a	2	2	2	2
155	1	1-4a	2	2	2	2
155	2	1-4a	2	2	1	2
156	1	1-4a	0	1	2	2
156	2	1-4a	0	1	1	1
157	1	1-4a	3	2	2	2
157	2	1-4a	2	1	2	3
158	1	1-4a	2	1	2	1
158	2	1-4a	2	2	1	2
159	1	1-4a	3	3	3	3
159	2	1-4a	2	2	2	2
160	1	1-4a	2	2	2	1
160	2	1-4a	2	2	2	1
161	1	1-4a	3	3	3	3
161	2	1-4a	3	3	3	3
162	1	1-4a	2	2	2	2
162	2	1-4a	2	2	2	3
163	1	1-4a	1	2	1	1
163	2	1-4a	1	2	2	2
164	1	1-4a	3	3	3	3
164	2	1-4a	2	2	2	2
165	1	1-4a	2	2	2	1
165	2	1-4a	2	2	1	1
166	1	1-4a	2	2	2	2
166	2	1-4a	2	2	2	2
167	1	1-4a	2	2	2	2
167	2	1-4a	2	3	2	3
168	1	1-4a	1	1	1	1
168	2	1-4a	2	2	2	2
169	1	1-4a	3	3	3	2
169	2	1-4a	2	2	3	3
170	1	1-4a	2	2	2	2
170	2	1-4a	3	3	2	3
171	1	1-4a	3	3	2	3
171	2	1-4a	3	3	3	3
172	1	1-4a	2	3	2	2
172	2	1-4a	2	2	2	2
173	1	1-4a	3	2	2	3
173	2	1-4a	3	3	2	3
174	1	1-4a	1	1	1	1
174	2	1-4a	0	1	2	2
175	1	1-4a	2	2	2	1
175	2	1-4a	2	2	2	2
176	1	1-4a	1	1	1	2
176	2	1-4a	1	2	2	2
177	1	1-4a	3	3	3	3
177	2	1-4a	3	3	3	3
178	1	1-4a	1	1	2	3
178	2	1-4a	2	3	2	2
179	1	1-4a	1	1	1	1
179	2	1-4a	1	1	1	1
180	1	1-4a	1	2	2	2
180	2	1-4a	2	2	1	1
181	1	1-4a	3	3	3	3
181	2	1-4a	2	3	2	2
182	1	1-4a	2	2	2	2
182	2	1-4a	2	2	2	2
183	1	1-4a	1	1	1	2
183	2	1-4a	1	1	1	1
184	1	1-4a	2	2	2	2
184	2	1-4a	2	2	2	3
185	1	1-4a	2	2	2	2
185	2	1-4a	2	2	2	2
186	1	1-4a	0	1	1	1
186	2	1-4a	1	1	1	1
187	1	1-4a	2	2	2	2
187	2	1-4a	2	2	2	2
188	1	1-4a	3	3	2	3
188	2	1-4a	2	2	2	2
189	1	1-4a	1	1	1	1
189	2	1-4a	1	1	1	1
190	1	1-4a	3	3	3	3
190	2	1-4a	3	3	2	2
191	1	1-4a	2	3	3	3
191	2	1-4a	2	1	2	2
192	1	1-4a	3	3	2	2
192	2	1-4a	2	2	2	2
193	1	1-4a	1	1	1	1
193	2	1-4a	1	1	1	1
194	1	1-4a	2	3	2	3
194	2	1-4a	2	2	2	2
195	1	1-4a	2	2	2	3
195	2	1-4a	2	2	2	2
196	1	1-4a	3	3	3	3
196	2	1-4a	3	3	3	3
197	1	1-4a	2	2	2	2
197	2	1-4a	1	1	1	1
198	1	1-4a	2	2	2	2
198	2	1-4a	2	2	2	2
199	1	1-4a	3	3	3	3
199	2	1-4a	3	2	3	2
200	1	1-4a	2	2	2	2
200	2	1-4a	2	2	1	1
201	1	1-4a	2	2	2	3
201	2	1-4a	2	2	2	3
202	1	1-4a	1	1	1	1
202	2	1-4a	1	1	1	1
203	1	1-4a	2	2	2	2
203	2	1-4a	2	2	2	1
204	1	1-4a	2	2	2	3
204	2	1-4a	2	2	2	2
205	1	1-4a	2	3	2	2
205	2	1-4a	2	2	2	2
206	1	1-4a	2	2	2	2
206	2	1-4a	2	2	1	1
207	1	1-4a	3	3	2	3
207	2	1-4a	3	3	3	3
208	1	1-4a	2	3	2	3
208	2	1-4a	1	2	2	2
209	1	1-4a	3	3	3	3
209	2	1-4a	3	3	3	3
210	1	1-4a	2	1	3	3
210	2	1-4a	2	3	3	3
211	1	1-4a	2	2	2	2
211	2	1-4a	2	2	2	2
212	1	1-4a	1	2	2	2
212	2	1-4a	2	2	2	2
213	1	1-4a	2	3	2	3
213	2	1-4a	2	2	2	2
214	1	1-4a	2	2	2	1
214	2	1-4a	2	3	3	2
215	1	1-4a	2	2	2	2
215	2	1-4a	2	2	2	2
216	1	1-4a	2	2	1	1
216	2	1-4a	2	2	2	1
217	1	1-4a	1	3	3	3
217	2	1-4a	2	2	2	2
218	1	1-4a	3	3	2	3
218	2	1-4a	2	2	2	2
219	1	1-4a	3	3	3	3
219	2	1-4a	3	3	2	2
220	1	1-4a	0	1	2	2
220	2	1-4a	0	1	1	1
221	1	1-4a	3	3	3	2
221	2	1-4a	3	3	3	3
222	1	1-4a	2	2	2	1
222	2	1-4a	2	2	2	1
223	1	1-4a	2	2	2	3
223	2	1-4a	1	1	1	2
224	1	1-4a	2	2	1	2
224	2	1-4a	2	2	2	2
225	1	1-4a	2	2	2	2
225	2	1-4a	1	2	2	2
226	1	1-4a	2	2	2	3
226	2	1-4a	2	3	2	3
227	1	1-4a	0	1	1	1
227	2	1-4a	0	1	1	1
228	1	1-4a	3	3	2	3
228	2	1-4a	2	3	2	3
229	1	1-4a	2	3	2	3
229	2	1-4a	2	2	1	1
230	1	1-4a	0	1	1	1
230	2	1-4a	1	1	1	1
231	1	1-4a	2	3	2	2
231	2	1-4a	1	2	2	2
232	1	1-4a	2	2	2	2
232	2	1-4a	2	2	1	1
233	1	1-4a	2	2	2	3
233	2	1-4a	2	2	2	2
234	1	1-4a	0	1	2	3
234	2	1-4a	0	3	3	3
235	1	1-4a	2	2	2	2
235	2	1-4a	2	2	2	2
236	1	1-4a	2	2	2	3
236	2	1-4a	2	2	2	2
237	1	1-4a	2	3	3	3
237	2	1-4a	3	3	3	2
238	1	1-4a	2	2	2	2
238	2	1-4a	2	2	2	3
239	1	1-4a	2	2	2	2
239	2	1-4a	2	3	2	3
240	1	1-4a	1	1	1	2
240	2	1-4a	1	2	2	3
241	1	1-4a	2	1	2	1
241	2	1-4a	1	1	2	1
242	1	1-4a	2	2	2	2
242	2	1-4a	2	3	2	2
243	1	1-4a	2	2	2	2
243	2	1-4a	2	2	2	2
244	1	1-4a	2	2	2	2
244	2	1-4a	0	1	2	2
245	1	1-4a	1	1	2	1
245	2	1-4a	1	2	1	2
246	1	1-4a	1	1	1	1
246	2	1-4a	1	1	1	1
247	1	1-4a	2	2	2	2
247	2	1-4a	3	3	3	3
248	1	1-4a	2	2	2	2
248	2	1-4a	2	2	2	3
249	1	1-4a	3	3	2	2
249	2	1-4a	2	2	2	2
250	1	1-4a	2	2	2	2
250	2	1-4a	2	1	2	2
251	1	1-4a	2	3	2	2
251	2	1-4a	3	3	3	2
252	1	1-4a	2	2	2	2
252	2	1-4a	3	3	2	3
253	1	1-4a	1	1	2	2
253	2	1-4a	1	1	1	1
254	1	1-4a	2	2	2	2
254	2	1-4a	2	2	2	2
255	1	1-4a	3	3	2	2
255	2	1-4a	2	2	2	2
256	1	1-4a	0	1	2	3
256	2	1-4a	2	1	2	3
257	1	1-4a	0	2	2	2
257	2	1-4a	0	2	2	2
258	1	1-4a	2	2	2	2
258	2	1-4a	2	1	2	2
259	1	1-4a	1	1	1	1
259	2	1-4a	1	0	0	1
260	1	1-4a	2	2	2	2
260	2	1-4a	3	3	2	2
261	1	1-4a	2	2	2	2
261	2	1-4a	2	2	2	3
262	1	1-4a	2	2	1	2
262	2	1-4a	2	2	1	1
263	1	1-4a	2	2	2	2
263	2	1-4a	2	3	2	2
264	1	1-4a	1	2	2	2
264	2	1-4a	2	2	2	2
265	1	1-4a	2	2	2	2
265	2	1-4a	2	2	3	3
266	1	1-4a	2	2	2	2
266	2	1-4a	1	1	1	2
267	1	1-4a	1	2	2	2
267	2	1-4a	0	1	2	2
268	1	1-4a	1	1	1	1
268	2	1-4a	2	2	2	2
269	1	1-4a	2	1	2	2
269	2	1-4a	1	2	2	2
270	1	1-4a	2	1	2	2
270	2	1-4a	2	2	2	2
271	1	1-4a	2	2	2	1
271	2	1-4a	1	1	1	2
272	1	1-4a	2	2	2	3
272	2	1-4a	2	2	2	3
273	1	1-4a	2	2	2	1
273	2	1-4a	2	2	2	2
274	1	1-4a	3	2	2	2
274	2	1-4a	3	3	3	3
275	1	1-4a	0	2	2	3
275	2	1-4a	0	2	2	2
276	1	1-4a	2	2	2	2
276	2	1-4a	2	2	2	2
277	1	1-4a	2	2	2	3
277	2	1-4a	3	3	3	3
278	1	1-4a	2	2	2	2
278	2	1-4a	2	2	2	2
279	1	1-4a	2	2	3	3
279	2	1-4a	2	2	2	2
280	1	1-4a	1	1	1	1
280	2	1-4a	1	2	1	2
281	1	1-4a	2	1	1	2
281	2	1-4a	2	2	2	2
282	1	1-4a	2	1	2	2
282	2	1-4a	2	2	2	3
283	1	1-4a	0	1	1	1
283	2	1-4a	0	1	1	1
284	1	1-4a	3	3	3	3
284	2	1-4a	3	3	3	3
285	1	1-4a	2	2	2	2
285	2	1-4a	1	2	1	1
286	1	1-4a	2	3	2	2
286	2	1-4a	2	2	3	2
287	1	1-4a	2	2	2	3
287	2	1-4a	3	2	2	2
288	1	1-4a	3	3	3	3
288	2	1-4a	3	3	3	2
289	1	1-4a	1	0	0	1
289	2	1-4a	0	0	1	1
290	1	1-4a	2	2	2	2
290	2	1-4a	3	3	2	3
291	1	1-4a	2	2	2	2
291	2	1-4a	2	2	2	2
292	1	1-4a	3	3	2	3
292	2	1-4a	2	2	2	2
293	1	1-4a	2	2	2	2
293	2	1-4a	2	2	3	2
294	1	1-4a	2	2	2	2
294	2	1-4a	2	3	2	2
295	1	1-4a	0	0	1	1
295	2	1-4a	0	1	2	2
296	1	1-4a	2	3	1	2
296	2	1-4a	2	2	2	3
297	1	1-4a	2	2	2	2
297	2	1-4a	1	2	1	1
298	1	1-4a	2	1	1	2
298	2	1-4a	2	2	2	2
299	1	1-4a	2	2	2	2
299	2	1-4a	2	2	2	3
300	1	1-4a	3	3	2	3
300	2	1-4a	3	3	3	3
301	1	1-4a	1	2	1	2
301	2	1-4a	2	2	2	2
302	1	1-4a	3	3	3	3
302	2	1-4a	3	3	3	2
303	1	1-4a	3	3	2	2
303	2	1-4a	3	3	3	3
304	1	1-4a	1	1	1	2
304	2	1-4a	2	2	2	2
305	1	1-4a	3	3	2	3
305	2	1-4a	3	3	2	3
306	1	1-4a	0	1	1	1
306	2	1-4a	0	1	1	0
307	1	1-4a	2	2	2	3
307	2	1-4a	2	2	2	2
308	1	1-4a	3	2	2	2
308	2	1-4a	2	2	2	2
309	1	1-4a	2	2	2	2
309	2	1-4a	2	2	3	2
310	1	1-4a	2	2	2	2
310	2	1-4a	2	2	2	2
311	1	1-4a	0	1	1	1
311	2	1-4a	0	1	1	1
312	1	1-4a	2	2	2	1
312	2	1-4a	2	1	2	1
313	1	1-4a	1	1	2	2
313	2	1-4a	2	2	2	2
314	1	1-4a	3	3	3	3
314	2	1-4a	2	2	2	3
315	1	1-4a	2	3	3	3
315	2	1-4a	3	3	2	3
316	1	1-4a	2	1	2	1
316	2	1-4a	2	2	2	2
317	1	1-4a	2	2	2	2
317	2	1-4a	2	2	2	2
318	1	1-4a	2	2	2	2
318	2	1-4a	3	3	3	3
319	1	1-4a	1	1	2	2
319	2	1-4a	2	3	2	2
320	1	1-4a	0	2	2	3
320	2	1-4a	1	1	2	2
321	1	1-4a	2	1	1	1
321	2	1-4a	1	1	1	1
322	1	1-4a	1	1	1	0
322	2	1-4a	1	1	2	1
323	1	1-4a	2	2	2	2
323	2	1-4a	2	2	2	2
324	1	1-4a	2	3	2	2
324	2	1-4a	3	3	2	3
325	1	1-4a	3	3	2	3
325	2	1-4a	2	2	2	2
326	1	1-4a	2	2	2	3
326	2	1-4a	3	3	3	3
327	1	1-4a	2	2	2	3
327	2	1-4a	3	3	3	3
328	1	1-4a	1	1	0	1
328	2	1-4a	1	1	1	1
329	1	1-4a	3	3	3	3
329	2	1-4a	2	2	2	2
330	1	1-4a	2	2	2	2
330	2	1-4a	2	2	2	2
331	1	1-4a	2	2	1	1
331	2	1-4a	2	1	2	1
332	1	1-4a	2	2	2	2
332	2	1-4a	2	2	2	3
333	1	1-4a	2	2	2	2
333	2	1-4a	2	2	2	2
334	1	1-4a	3	2	2	3
334	2	1-4a	2	2	2	2
335	1	1-4a	2	2	2	3
335	2	1-4a	2	2	2	2
336	1	1-4a	0	1	2	2
336	2	1-4a	1	2	3	3
337	1	1-4a	3	3	2	3
337	2	1-4a	3	3	2	3
338	1	1-4a	1	1	1	1
338	2	1-4a	0	1	1	2
339	1	1-4a	2	2	2	3
339	2	1-4a	2	2	2	2
340	1	1-4a	2	2	2	2
340	2	1-4a	2	2	2	2
341	1	1-4a	1	1	0	0
341	2	1-4a	1	1	2	1
342	1	1-4a	3	2	2	3
342	2	1-4a	3	3	2	3
343	1	1-4a	1	1	1	1
343	2	1-4a	0	1	1	2
344	1	1-4a	3	3	3	3
344	2	1-4a	3	3	3	3
345	1	1-4a	3	3	3	1
345	2	1-4a	2	2	3	3
346	1	1-4a	3	3	3	3
346	2	1-4a	2	2	2	1
347	1	1-4a	3	3	2	3
347	2	1-4a	2	3	2	3
348	1	1-4a	2	3	2	3
348	2	1-4a	2	2	2	2
349	1	1-4a	0	2	2	3
349	2	1-4a	0	1	1	3
350	1	1-4a	3	3	3	3
350	2	1-4a	3	3	3	3
351	1	1-4a	2	2	2	2
351	2	1-4a	2	3	2	2
352	1	1-4a	3	3	2	3
352	2	1-4a	3	3	3	3
353	1	1-4a	2	2	2	2
353	2	1-4a	3	3	3	3
354	1	1-4a	0	1	2	2
354	2	1-4a	0	1	2	2
355	1	1-4a	2	2	2	3
355	2	1-4a	3	3	3	3
356	1	1-4a	3	3	2	2
356	2	1-4a	2	2	2	2
357	1	1-4a	2	2	2	3
357	2	1-4a	3	3	3	2
358	1	1-4a	3	3	3	2
358	2	1-4a	2	1	2	2
359	1	1-4a	2	2	2	2
359	2	1-4a	2	2	2	2
360	1	1-4a	1	1	1	0
360	2	1-4a	1	1	1	1
361	1	1-4a	2	2	2	2
361	2	1-4a	2	2	2	2
362	1	1-4a	2	2	2	2
362	2	1-4a	3	3	3	3
363	1	1-4a	2	2	2	3
363	2	1-4a	2	2	1	2
364	1	1-4a	3	3	3	3
364	2	1-4a	3	3	3	3
365	1	1-4a	2	2	2	2
365	2	1-4a	2	2	1	1
366	1	1-4a	0	1	1	2
366	2	1-4a	0	1	2	2
367	1	1-4a	2	3	2	2
367	2	1-4a	2	2	2	2
368	1	1-4a	1	1	1	1
368	2	1-4a	2	2	1	1
369	1	1-4a	0	1	2	2
369	2	1-4a	0	1	2	3
370	1	1-4a	1	1	2	2
370	2	1-4a	1	1	2	3
371	1	1-4a	3	3	3	3
371	2	1-4a	3	3	2	3
372	1	1-4a	1	1	1	2
372	2	1-4a	1	1	2	2
373	1	1-4a	2	2	1	1
373	2	1-4a	2	2	2	2
374	1	1-4a	1	3	2	2
374	2	1-4a	0	1	1	2
375	1	1-4a	1	2	2	2
375	2	1-4a	2	3	2	3
376	1	1-4a	2	2	2	3
376	2	1-4a	3	3	2	3
377	1	1-4a	3	3	2	3
377	2	1-4a	3	3	2	3
378	1	1-4a	2	2	2	2
378	2	1-4a	3	3	3	3
379	1	1-4a	1	1	1	1
379	2	1-4a	1	2	1	1
380	1	1-4a	1	1	2	1
380	2	1-4a	1	1	1	1
381	1	1-4a	0	1	2	3
381	2	1-4a	0	2	2	3
382	1	1-4a	2	2	3	3
382	2	1-4a	3	2	3	2
383	1	1-4a	2	2	2	2
383	2	1-4a	2	1	2	1
384	1	1-4a	1	1	2	1
384	2	1-4a	2	2	1	1
385	1	1-4a	2	2	2	2
385	2	1-4a	2	2	2	2
386	1	1-4a	2	2	2	2
386	2	1-4a	2	2	2	1
387	1	1-4a	3	3	3	3
387	2	1-4a	3	2	2	2
388	1	1-4a	0	2	2	2
388	2	1-4a	0	1	2	2
389	1	1-4a	0	1	2	1
389	2	1-4a	0	1	2	1
390	1	1-4a	2	2	2	3
390	2	1-4a	1	2	1	1
391	1	1-4a	2	2	2	2
391	2	1-4a	3	3	3	3
392	1	1-4a	1	1	2	2
392	2	1-4a	1	1	1	2
393	1	1-4a	2	2	2	3
393	2	1-4a	2	2	2	3
394	1	1-4a	3	2	3	3
394	2	1-4a	3	2	2	2
395	1	1-4a	2	2	2	3
395	2	1-4a	2	2	2	3
396	1	1-4a	2	3	2	2
396	2	1-4a	3	1	2	3
397	1	1-4a	1	2	2	2
397	2	1-4a	0	2	2	2
398	1	1-4a	3	3	3	3
398	2	1-4a	3	3	2	3
399	1	1-4a	2	2	2	2
399	2	1-4a	2	2	2	2
400	1	1-4a	3	3	3	3
400	2	1-4a	3	3	3	3
401	1	1-4a	3	3	2	2
401	2	1-4a	2	3	2	3
402	1	1-4a	2	2	2	2
402	2	1-4a	3	3	3	3
403	1	1-4a	0	1	2	2
403	2	1-4a	0	1	2	3
404	1	1-4a	2	2	2	2
404	2	1-4a	2	2	2	2
405	1	1-4a	3	3	3	3
405	2	1-4a	2	2	2	2
406	1	1-4a	2	2	2	3
406	2	1-4a	2	2	3	2
