70	3	1-4a	2	3	2	3
71	1	1-4a	2	2	2	2
71	2	1-4a	3	3	2	3
71	3	1-4a	2	2	2	2
72	1	1-4a	1	1	1	1
72	2	1-4a	2	2	2	2
72	3	1-4a	2	2	2	2
73	1	1-4a	2	2	2	2
73	2	1-4a	1	2	2	3
73	3	1-4a	2	2	2	2
74	1	1-4a	0	1	3	2
74	2	1-4a	0	2	2	2
74	3	1-4a	2	2	2	2
75	1	1-4a	2	2	2	2
75	2	1-4a	2	2	2	1
75	3	1-4a	2	2	1	1
76	1	1-4a	1	1	1	2
76	2	1-4a	1	1	1	1
76	3	1-4a	1	2	1	2
77	1	1-4a	1	1	0	1
77	2	1-4a	2	1	1	1
77	3	1-4a	1	2	2	2
78	1	1-4a	2	2	2	2
78	2	1-4a	2	1	1	2
78	3	1-4a	2	2	2	2
79	1	1-4a	3	3	3	3
79	2	1-4a	3	3	2	3
79	3	1-4a	3	3	2	3
80	1	1-4a	1	1	2	2
80	2	1-4a	2	2	2	2
80	3	1-4a	1	2	2	2
81	1	1-4a	1	1	2	1
81	2	1-4a	1	1	2	1
81	3	1-4a	2	2	2	1
82	1	1-4a	2	2	2	3
82	2	1-4a	2	2	2	2
82	3	1-4a	2	2	2	2
83	1	1-4a	3	3	3	3
83	2	1-4a	2	2	2	3
83	3	1-4a	2	2	2	3
84	1	1-4a	3	3	3	3
84	2	1-4a	3	3	3	3
84	3	1-4a	3	3	3	3
85	1	1-4a	2	3	2	3
85	2	1-4a	3	3	2	3
85	3	1-4a	2	2	2	3
86	1	1-4a	1	1	1	0
86	2	1-4a	1	1	1	0
86	3	1-4a	1	1	1	1
87	1	1-4a	1	1	2	2
87	2	1-4a	1	2	2	1
87	3	1-4a	2	2	2	2
88	1	1-4a	2	2	2	3
88	2	1-4a	3	3	3	3
88	3	1-4a	2	2	2	2
89	1	1-4a	3	3	3	3
89	2	1-4a	3	3	3	3
89	3	1-4a	2	3	3	3
90	1	1-4a	3	3	3	3
90	2	1-4a	3	3	3	3
90	3	1-4a	3	3	3	3
91	1	1-4a	1	2	2	2
91	2	1-4a	2	2	2	2
91	3	1-4a	2	2	2	2
92	1	1-4a	2	2	2	2
92	2	1-4a	2	2	1	1
92	3	1-4a	2	2	2	2
93	1	1-4a	0	1	1	1
93	2	1-4a	1	1	2	2
93	3	1-4a	0	0	1	1
94	1	1-4a	1	1	1	2
94	2	1-4a	1	1	1	1
94	3	1-4a	1	1	1	1
95	1	1-4a	0	1	2	2
95	2	1-4a	0	1	1	2
95	3	1-4a	2	2	2	2
96	1	1-4a	2	2	3	3
96	2	1-4a	3	3	3	3
96	3	1-4a	3	3	3	3
97	1	1-4a	1	1	1	1
97	2	1-4a	1	1	1	1
97	3	1-4a	1	1	1	1
98	1	1-4a	2	2	2	1
98	2	1-4a	2	2	2	2
98	3	1-4a	2	2	2	2
99	1	1-4a	2	2	3	2
99	2	1-4a	2	3	3	3
99	3	1-4a	2	2	2	2
100	1	1-4a	1	1	1	1
100	2	1-4a	2	2	1	1
100	3	1-4a	1	1	1	1
101	1	1-4a	2	2	2	2
101	2	1-4a	3	3	2	2
101	3	1-4a	2	2	2	2
102	1	1-4a	3	3	2	2
102	2	1-4a	0	2	3	3
102	3	1-4a	2	2	2	2
103	1	1-4a	1	2	1	2
103	2	1-4a	2	2	2	2
103	3	1-4a	1	1	1	2
104	1	1-4a	3	3	3	3
104	2	1-4a	3	3	2	3
104	3	1-4a	3	3	3	3
105	1	1-4a	0	1	1	1
105	2	1-4a	0	1	1	1
105	3	1-4a	1	1	1	1
106	1	1-4a	1	1	2	2
106	2	1-4a	1	1	1	2
106	3	1-4a	1	1	1	2
107	1	1-4a	1	1	1	2
107	2	1-4a	1	1	1	1
107	3	1-4a	1	2	1	2
108	1	1-4a	2	3	2	3
108	2	1-4a	2	3	3	3
108	3	1-4a	2	2	2	3
109	1	1-4a	2	2	2	2
109	2	1-4a	2	2	2	2
109	3	1-4a	2	2	2	2
110	1	1-4a	2	2	1	2
110	2	1-4a	1	1	1	1
110	3	1-4a	2	2	2	2
111	1	1-4a	3	3	3	3
111	2	1-4a	1	1	3	3
111	3	1-4a	2	2	2	2
112	1	1-4a	0	1	1	1
112	2	1-4a	0	1	2	2
112	3	1-4a	0	1	1	2
113	1	1-4a	0	1	1	2
113	2	1-4a	0	1	1	1
113	3	1-4a	0	1	1	2
114	1	1-4a	2	2	2	2
114	2	1-4a	2	2	2	3
114	3	1-4a	2	2	2	2
115	1	1-4a	0	2	2	3
115	2	1-4a	0	2	2	3
115	3	1-4a	1	2	2	2
116	1	1-4a	3	3	3	2
116	2	1-4a	3	3	3	2
116	3	1-4a	2	2	2	2
117	1	1-4a	2	2	2	3
117	2	1-4a	3	3	3	3
117	3	1-4a	2	2	2	2
118	1	1-4a	1	2	1	2
118	2	1-4a	1	1	2	2
118	3	1-4a	1	2	2	2
119	1	1-4a	2	2	2	2
119	2	1-4a	2	3	2	3
119	3	1-4a	2	2	2	2
120	1	1-4a	2	2	2	2
120	2	1-4a	1	1	1	1
120	3	1-4a	2	2	2	2
121	1	1-4a	2	2	3	3
121	2	1-4a	2	2	2	3
121	3	1-4a	2	2	2	2
122	1	1-4a	2	2	2	2
122	2	1-4a	2	2	2	2
122	3	1-4a	2	2	2	2
123	1	1-4a	1	2	1	2
123	2	1-4a	0	1	2	2
123	3	1-4a	0	1	1	1
124	1	1-4a	2	3	2	2
124	2	1-4a	2	2	3	2
124	3	1-4a	3	3	2	3
125	1	1-4a	2	2	1	2
125	2	1-4a	2	2	2	2
125	3	1-4a	2	2	2	2
126	1	1-4a	2	2	2	2
126	2	1-4a	2	2	2	3
126	3	1-4a	2	2	2	3
127	1	1-4a	2	2	2	2
127	2	1-4a	2	2	2	2
127	3	1-4a	2	2	2	2
128	1	1-4a	0	1	2	2
128	2	1-4a	0	1	1	2
128	3	1-4a	0	1	2	2
129	1	1-4a	2	2	2	2
129	2	1-4a	2	2	2	2
129	3	1-4a	0	1	2	2
130	1	1-4a	1	1	1	1
130	2	1-4a	1	1	2	1
130	3	1-4a	1	2	2	2
131	1	1-4a	2	3	2	3
131	2	1-4a	2	2	2	1
131	3	1-4a	1	2	2	2
132	1	1-4a	3	3	3	3
132	2	1-4a	3	3	3	3
132	3	1-4a	2	3	2	3
133	1	1-4a	0	2	2	2
133	2	1-4a	1	1	1	2
133	3	1-4a	1	1	2	2
134	1	1-4a	1	2	1	1
134	2	1-4a	1	1	1	1
134	3	1-4a	1	2	2	2
135	1	1-4a	2	2	2	2
135	2	1-4a	3	3	2	2
135	3	1-4a	2	2	2	2
136	1	1-4a	2	2	2	3
136	2	1-4a	2	2	2	3
136	3	1-4a	2	2	2	3
137	1	1-4a	1	1	2	1
137	2	1-4a	2	2	2	3
137	3	1-4a	2	2	2	2
138	1	1-4a	2	2	2	2
138	2	1-4a	2	2	2	3
138	3	1-4a	2	2	2	3
139	1	1-4a	2	2	3	3
139	2	1-4a	2	2	2	2
139	3	1-4a	2	2	2	2
140	1	1-4a	2	2	2	2
140	2	1-4a	1	2	2	2
140	3	1-4a	2	2	1	2
141	1	1-4a	2	1	2	2
141	2	1-4a	2	1	2	1
141	3	1-4a	1	1	2	2
142	1	1-4a	1	1	1	2
142	2	1-4a	0	1	2	3
142	3	1-4a	0	2	2	2
143	1	1-4a	3	3	3	3
143	2	1-4a	3	3	3	3
143	3	1-4a	3	3	3	3
144	1	1-4a	0	1	1	1
144	2	1-4a	0	1	1	2
144	3	1-4a	0	1	1	1
145	1	1-4a	3	3	2	1
145	2	1-4a	2	2	2	2
145	3	1-4a	2	2	2	2
146	1	1-4a	2	2	2	1
146	2	1-4a	1	1	1	1
146	3	1-4a	1	1	1	1
147	1	1-4a	2	2	1	1
147	2	1-4a	2	3	2	3
147	3	1-4a	2	2	2	2
148	1	1-4a	2	2	2	3
148	2	1-4a	2	2	2	2
148	3	1-4a	2	2	2	3
149	1	1-4a	2	2	3	3
149	2	1-4a	3	3	3	3
149	3	1-4a	3	3	3	3
150	1	1-4a	2	2	2	2
150	2	1-4a	1	1	1	1
150	3	1-4a	1	1	1	1
151	1	1-4a	1	1	2	1
151	2	1-4a	2	2	2	1
151	3	1-4a	2	2	2	2
152	1	1-4a	2	2	2	2
152	2	1-4a	2	2	2	2
152	3	1-4a	2	2	2	2
153	1	1-4a	3	3	3	2
153	2	1-4a	2	3	2	2
153	3	1-4a	2	3	2	2
154	1	1-4a	2	2	2	2
154	2	1-4a	2	2	2	2
154	3	1-4a	3	3	3	3
155	1	1-4a	2	2	2	2
155	2	1-4a	2	2	1	2
155	3	1-4a	2	2	2	2
156	1	1-4a	0	1	2	2
156	2	1-4a	0	1	1	1
156	3	1-4a	1	1	2	1
157	1	1-4a	3	2	2	2
157	2	1-4a	2	1	2	3
157	3	1-4a	3	3	3	3
158	1	1-4a	2	1	2	1
158	2	1-4a	2	2	1	2
158	3	1-4a	2	2	2	2
159	1	1-4a	3	3	3	3
159	2	1-4a	2	2	2	2
159	3	1-4a	2	2	2	3
160	1	1-4a	2	2	2	1
160	2	1-4a	2	2	2	1
160	3	1-4a	2	2	2	2
161	1	1-4a	3	3	3	3
161	2	1-4a	3	3	3	3
161	3	1-4a	2	3	3	3
162	1	1-4a	2	2	2	2
162	2	1-4a	2	2	2	3
162	3	1-4a	2	2	2	2
163	1	1-4a	1	2	1	1
163	2	1-4a	1	2	2	2
163	3	1-4a	1	1	1	1
164	1	1-4a	3	3	3	3
164	2	1-4a	2	2	2	2
164	3	1-4a	3	3	3	3
165	1	1-4a	2	2	2	1
165	2	1-4a	2	2	1	1
165	3	1-4a	2	2	2	2
166	1	1-4a	2	2	2	2
166	2	1-4a	2	2	2	2
166	3	1-4a	1	2	1	2
167	1	1-4a	2	2	2	2
167	2	1-4a	2	3	2	3
167	3	1-4a	3	3	3	3
168	1	1-4a	1	1	1	1
168	2	1-4a	2	2	2	2
168	3	1-4a	2	2	1	1
169	1	1-4a	3	3	3	2
169	2	1-4a	2	2	3	3
169	3	1-4a	2	3	2	3
170	1	1-4a	2	2	2	2
170	2	1-4a	3	3	2	3
170	3	1-4a	2	2	2	3
171	1	1-4a	3	3	2	3
171	2	1-4a	3	3	3	3
171	3	1-4a	2	2	2	2
172	1	1-4a	2	3	2	2
172	2	1-4a	2	2	2	2
172	3	1-4a	2	2	2	2
173	1	1-4a	3	2	2	3
173	2	1-4a	3	3	2	3
173	3	1-4a	2	2	2	3
174	1	1-4a	1	1	1	1
174	2	1-4a	0	1	2	2
174	3	1-4a	0	1	2	2
175	1	1-4a	2	2	2	1
175	2	1-4a	2	2	2	2
175	3	1-4a	2	2	2	2
176	1	1-4a	1	1	1	2
176	2	1-4a	1	2	2	2
176	3	1-4a	1	1	1	2
177	1	1-4a	3	3	3	3
177	2	1-4a	3	3	3	3
177	3	1-4a	3	3	3	3
178	1	1-4a	1	1	2	3
178	2	1-4a	2	3	2	2
178	3	1-4a	1	1	1	2
179	1	1-4a	1	1	1	1
179	2	1-4a	1	1	1	1
179	3	1-4a	1	1	1	1
180	1	1-4a	1	2	2	2
180	2	1-4a	2	2	1	1
180	3	1-4a	2	2	2	2
181	1	1-4a	3	3	3	3
181	2	1-4a	2	3	2	2
181	3	1-4a	2	2	2	2
182	1	1-4a	2	2	2	2
182	2	1-4a	2	2	2	2
182	3	1-4a	2	2	2	2
183	1	1-4a	1	1	1	2
183	2	1-4a	1	1	1	1
183	3	1-4a	1	1	1	1
184	1	1-4a	2	2	2	2
184	2	1-4a	2	2	2	3
184	3	1-4a	2	2	2	2
185	1	1-4a	2	2	2	2
185	2	1-4a	2	2	2	2
185	3	1-4a	2	2	2	2
186	1	1-4a	0	1	1	1
186	2	1-4a	1	1	1	1
186	3	1-4a	1	1	1	1
187	1	1-4a	2	2	2	2
187	2	1-4a	2	2	2	2
187	3	1-4a	1	2	2	3
188	1	1-4a	3	3	2	3
188	2	1-4a	2	2	2	2
188	3	1-4a	3	3	3	3
189	1	1-4a	1	1	1	1
189	2	1-4a	1	1	1	1
189	3	1-4a	1	1	1	1
190	1	1-4a	3	3	3	3
190	2	1-4a	3	3	2	2
190	3	1-4a	3	3	2	3
191	1	1-4a	2	3	3	3
191	2	1-4a	2	1	2	2
191	3	1-4a	2	2	2	3
192	1	1-4a	3	3	2	2
192	2	1-4a	2	2	2	2
192	3	1-4a	2	2	2	2
193	1	1-4a	1	1	1	1
193	2	1-4a	1	1	1	1
193	3	1-4a	1	1	1	1
194	1	1-4a	2	3	2	3
194	2	1-4a	2	2	2	2
194	3	1-4a	2	2	2	3
195	1	1-4a	2	2	2	3
195	2	1-4a	2	2	2	2
195	3	1-4a	2	2	2	2
196	1	1-4a	3	3	3	3
196	2	1-4a	3	3	3	3
196	3	1-4a	2	2	2	3
197	1	1-4a	2	2	2	2
197	2	1-4a	1	1	1	1
197	3	1-4a	2	2	2	2
198	1	1-4a	2	2	2	2
198	2	1-4a	2	2	2	2
198	3	1-4a	2	2	2	2
199	1	1-4a	3	3	3	3
199	2	1-4a	3	2	3	2
199	3	1-4a	3	3	3	3
200	1	1-4a	2	2	2	2
200	2	1-4a	2	2	1	1
200	3	1-4a	2	2	2	2
201	1	1-4a	2	2	2	3
201	2	1-4a	2	2	2	3
201	3	1-4a	2	2	2	3
202	1	1-4a	1	1	1	1
202	2	1-4a	1	1	1	1
202	3	1-4a	1	1	1	1
203	1	1-4a	2	2	2	2
203	2	1-4a	2	2	2	1
203	3	1-4a	2	2	2	2
204	1	1-4a	2	2	2	3
204	2	1-4a	2	2	2	2
204	3	1-4a	2	2	2	2
205	1	1-4a	2	3	2	2
205	2	1-4a	2	2	2	2
205	3	1-4a	2	2	2	2
206	1	1-4a	2	2	2	2
206	2	1-4a	2	2	1	1
206	3	1-4a	2	2	2	2
207	1	1-4a	3	3	2	3
207	2	1-4a	3	3	3	3
207	3	1-4a	2	2	2	2
208	1	1-4a	2	3	2	3
208	2	1-4a	1	2	2	2
208	3	1-4a	1	2	2	2
209	1	1-4a	3	3	3	3
209	2	1-4a	3	3	3	3
209	3	1-4a	3	3	3	3
210	1	1-4a	2	1	3	3
210	2	1-4a	2	3	3	3
210	3	1-4a	2	2	2	2
211	1	1-4a	2	2	2	2
211	2	1-4a	2	2	2	2
211	3	1-4a	2	3	2	3
212	1	1-4a	1	2	2	2
212	2	1-4a	2	2	2	2
212	3	1-4a	2	2	2	2
213	1	1-4a	2	3	2	3
213	2	1-4a	2	2	2	2
213	3	1-4a	2	2	2	2
214	1	1-4a	2	2	2	1
214	2	1-4a	2	3	3	2
214	3	1-4a	2	2	1	1
215	1	1-4a	2	2	2	2
215	2	1-4a	2	2	2	2
215	3	1-4a	3	3	3	3
216	1	1-4a	2	2	1	1
216	2	1-4a	2	2	2	1
216	3	1-4a	2	2	2	1
217	1	1-4a	1	3	3	3
217	2	1-4a	2	2	2	2
217	3	1-4a	2	3	2	3
218	1	1-4a	3	3	2	3
218	2	1-4a	2	2	2	2
218	3	1-4a	2	2	2	3
219	1	1-4a	3	3	3	3
219	2	1-4a	3	3	2	2
219	3	1-4a	3	3	3	3
220	1	1-4a	0	1	2	2
220	2	1-4a	0	1	1	1
220	3	1-4a	1	2	2	2
221	1	1-4a	3	3	3	2
221	2	1-4a	3	3	3	3
221	3	1-4a	2	2	2	2
222	1	1-4a	2	2	2	1
222	2	1-4a	2	2	2	1
222	3	1-4a	2	2	2	1
223	1	1-4a	2	2	2	3
223	2	1-4a	1	1	1	2
223	3	1-4a	2	2	2	2
224	1	1-4a	2	2	1	2
224	2	1-4a	2	2	2	2
224	3	1-4a	2	2	2	2
225	1	1-4a	2	2	2	2
225	2	1-4a	1	2	2	2
225	3	1-4a	2	2	2	2
226	1	1-4a	2	2	2	3
226	2	1-4a	2	3	2	3
226	3	1-4a	2	2	2	3
227	1	1-4a	0	1	1	1
227	2	1-4a	0	1	1	1
227	3	1-4a	0	1	1	1
228	1	1-4a	3	3	2	3
228	2	1-4a	2	3	2	3
228	3	1-4a	3	3	3	3
229	1	1-4a	2	3	2	3
229	2	1-4a	2	2	1	1
229	3	1-4a	2	2	2	1
230	1	1-4a	0	1	1	1
230	2	1-4a	1	1	1	1
230	3	1-4a	1	1	1	0
231	1	1-4a	2	3	2	2
231	2	1-4a	1	2	2	2
231	3	1-4a	1	1	2	2
232	1	1-4a	2	2	2	2
232	2	1-4a	2	2	1	1
232	3	1-4a	2	2	2	2
233	1	1-4a	2	2	2	3
233	2	1-4a	2	2	2	2
233	3	1-4a	2	2	2	2
234	1	1-4a	0	1	2	3
234	2	1-4a	0	3	3	3
234	3	1-4a	1	2	2	2
235	1	1-4a	2	2	2	2
235	2	1-4a	2	2	2	2
235	3	1-4a	2	2	2	2
236	1	1-4a	2	2	2	3
236	2	1-4a	2	2	2	2
236	3	1-4a	2	2	2	2
237	1	1-4a	2	3	3	3
237	2	1-4a	3	3	3	2
237	3	1-4a	2	2	2	3
238	1	1-4a	2	2	2	2
238	2	1-4a	2	2	2	3
238	3	1-4a	2	2	2	2
239	1	1-4a	2	2	2	2
239	2	1-4a	2	3	2	3
239	3	1-4a	2	3	2	3
240	1	1-4a	1	1	1	2
240	2	1-4a	1	2	2	3
240	3	1-4a	1	1	1	2
241	1	1-4a	2	1	2	1
241	2	1-4a	1	1	2	1
241	3	1-4a	2	2	2	2
242	1	1-4a	2	2	2	2
242	2	1-4a	2	3	2	2
242	3	1-4a	2	3	2	2
243	1	1-4a	2	2	2	2
243	2	1-4a	2	2	2	2
243	3	1-4a	2	2	2	2
244	1	1-4a	2	2	2	2
244	2	1-4a	0	1	2	2
244	3	1-4a	1	1	2	2
245	1	1-4a	1	1	2	1
245	2	1-4a	1	2	1	2
245	3	1-4a	1	1	1	1
246	1	1-4a	1	1	1	1
246	2	1-4a	1	1	1	1
246	3	1-4a	0	1	1	1
247	1	1-4a	2	2	2	2
247	2	1-4a	3	3	3	3
247	3	1-4a	2	2	2	2
248	1	1-4a	2	2	2	2
248	2	1-4a	2	2	2	3
248	3	1-4a	2	2	2	2
249	1	1-4a	3	3	2	2
249	2	1-4a	2	2	2	2
249	3	1-4a	2	2	2	2
250	1	1-4a	2	2	2	2
250	2	1-4a	2	1	2	2
250	3	1-4a	2	2	2	2
251	1	1-4a	2	3	2	2
251	2	1-4a	3	3	3	2
251	3	1-4a	2	2	2	3
252	1	1-4a	2	2	2	2
252	2	1-4a	3	3	2	3
252	3	1-4a	2	2	2	2
253	1	1-4a	1	1	2	2
253	2	1-4a	1	1	1	1
253	3	1-4a	2	2	2	2
254	1	1-4a	2	2	2	2
254	2	1-4a	2	2	2	2
254	3	1-4a	2	2	2	2
255	1	1-4a	3	3	2	2
255	2	1-4a	2	2	2	2
255	3	1-4a	2	2	2	2
256	1	1-4a	0	1	2	3
256	2	1-4a	2	1	2	3
256	3	1-4a	1	2	2	3
257	1	1-4a	0	2	2	2
257	2	1-4a	0	2	2	2
257	3	1-4a	0	1	2	2
258	1	1-4a	2	2	2	2
258	2	1-4a	2	1	2	2
258	3	1-4a	2	3	2	3
259	1	1-4a	1	1	1	1
259	2	1-4a	1	0	0	1
259	3	1-4a	1	1	1	1
260	1	1-4a	2	2	2	2
260	2	1-4a	3	3	2	2
260	3	1-4a	2	2	2	2
261	1	1-4a	2	2	2	2
261	2	1-4a	2	2	2	3
261	3	1-4a	2	2	2	2
262	1	1-4a	2	2	1	2
262	2	1-4a	2	2	1	1
262	3	1-4a	2	2	2	2
263	1	1-4a	2	2	2	2
263	2	1-4a	2	3	2	2
263	3	1-4a	2	2	2	2
264	1	1-4a	1	2	2	2
264	2	1-4a	2	2	2	2
264	3	1-4a	1	2	2	2
265	1	1-4a	2	2	2	2
265	2	1-4a	2	2	3	3
265	3	1-4a	2	2	2	2
266	1	1-4a	2	2	2	2
266	2	1-4a	1	1	1	2
266	3	1-4a	1	1	1	1
267	1	1-4a	1	2	2	2
267	2	1-4a	0	1	2	2
267	3	1-4a	0	1	1	2
268	1	1-4a	1	1	1	1
268	2	1-4a	2	2	2	2
268	3	1-4a	1	1	2	2
269	1	1-4a	2	1	2	2
269	2	1-4a	1	2	2	2
269	3	1-4a	2	2	2	2
270	1	1-4a	2	1	2	2
270	2	1-4a	2	2	2	2
270	3	1-4a	2	2	2	2
271	1	1-4a	2	2	2	1
271	2	1-4a	1	1	1	2
271	3	1-4a	2	2	2	2
